Page title,Best known upper bound,Old Family #,Family Name,Looked at?,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact algorithm?,Time Complexity (Average),Average Case Distribution,Reference?,Unnamed: 17,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains,formatted_title,reads_url,2015070100,2015080100,2015090100,2015100100,2015110100,2015120100,2016010100,2016020100,2016030100,2016040100,2016050100,2016060100,2016070100,2016080100,2016090100,2016100100,2016110100,2016120100,2017010100,2017020100,2017030100,2017040100,2017050100,2017060100,2017070100,2017080100,2017090100,2017100100,2017110100,2017120100,2018010100,2018020100,2018030100,2018040100,2018050100,2018060100,2018070100,2018080100,2018090100,2018100100,2018110100,2018120100,2019010100,2019020100,2019030100,2019040100,2019050100,2019060100,2019070100,2019080100,2019090100,2019100100,2019110100,2019120100,2020010100,2020020100,2020030100,2020040100,2020050100,2020060100,2020070100,2020080100,2020090100,2020100100,2020110100,2020120100,2021010100,2021020100,2021030100,2021040100,2021050100,2021060100,2021070100,2021080100,2021090100,2021100100,2021110100,2021120100,2022010100,2022020100,2022030100,2022040100,2022050100,2022060100,2022070100,2022080100,2022090100,2022100100,2022110100,2022120100,2023010100,2023020100,2023030100,2023040100,2023050100,2023060100,2023070100,average_monthly_reads,min_time_complexity_class,is_optimal
Coset enumeration,,50,Coset Enumeration,1,Coset Enumeration,424,,,1,1,O(2^n),,,[ Haselgrove-Leech-Trotter (HLT) algorithm (1940)],Haselgrove-Leech-Trotter (HLT) algorithm,1940,,,,,0,0,8,n: 8,O(2^n),"n: number of generators
g: order of group (possibly exponential in n)
k: number of relations
c: maximum number of generators multiplied together in a relation",n,,,Word RAM?,words,8,"n: 8,
g: 3",O(ng)?,Implementation stores a table whose number of required registers is the product of the number of generators (n) and the number of cosets (O(g)),1,0,,0,,0,,0,0,,0,0,https://www.cambridge.org/core/journals/mathematical-proceedings-of-the-cambridge-philosophical-society/article/coset-enumeration-on-digital-computers/047323FB9415ACF3466E627590ABB790,,,,,,,,,,,inf,1,,Inf,1,,Inf,1,,1,,,Numerical Analysis,Coset_enumeration,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Coset_enumeration/monthly/20150701/20230731,144,76,94,103,108,101,106,81,82,97,103,101,83,91,80,106,132,120,78,125,114,121,82,91,72,69,86,137,124,117,197,143,196,153,135,97,98,133,109,122,112,106,122,118,169,140,130,95,92,116,118,156,160,132,126,97,110,134,105,130,93,56,75,109,103,89,98,58,116,104,73,69,71,86,88,71,88,93,83,67,87,90,89,68,76,81,77,88,73,98,76,96,137,69,71,103,61,103.14432989690722,8,TRUE
Knuth–Bendix completion algorithm,,50,Coset Enumeration,1,Coset Enumeration,425,,,1,1,O(1.5^n n^2 logn),,,[https://www.cs.tufts.edu/~nr/cs257/archive/don-knuth/knuth-bendix.pdf Knuth–Bendix algorithm (1970)],Knuth–Bendix algorithm,1970,https://www.cs.tufts.edu/~nr/cs257/archive/don-knuth/knuth-bendix.pdf,1,1,,1,0,8,n: 8,O(1.5^n n^2 logn),"n: number of generators
g: order of group (possibly exponential in n)
k: number of relations
c: maximum number of generators multiplied together in a relation",n,,,Word RAM?,words,8,"n: 8,
g: 3",O(ng)???,Can store a table whose number of required registers is the product of the number of generators (n) and the number of cosets (O(g)),1,0,,0,,0,,0,0,,0,0,https://www.win.tue.nl/~mvdbrand/courses/seminar/0809/papers/ag-genesis.pdf,,,,,,,,,,,inf,1,,Inf,1,,Inf,1,,1,,,Numerical Analysis,Knuth%E2%80%93Bendix_completion_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Knuth%E2%80%93Bendix_completion_algorithm/monthly/20150701/20230731,498,508,572,607,686,566,624,643,570,621,621,552,486,488,624,691,603,654,674,584,578,554,574,611,575,569,705,805,771,711,785,968,798,776,670,604,623,558,654,673,994,677,692,698,870,886,699,669,567,544,578,819,591,624,695,587,601,953,798,749,663,731,666,613,666,650,674,777,652,636,723,592,507,555,546,591,572,600,543,653,643,582,652,537,619,536,570,660,749,805,798,766,650,675,626,574,524,652.5876288659794,8,TRUE
Expectation–maximization algorithm,,51,Maximum Likelihood Parameters,1,,426,,0,1,1,O(n^3),,,[https://www.jstor.org/stable/2984875 Expectation–maximization (EM) algorithm (1977)],Expectation–maximization (EM) algorithm,1977,https://www.jstor.org/stable/2984875,,,,0,0,6,n: 6,O(n^3),"n: number of observations in sample
r: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",O(n+r)?,"Stores current theta and Z guesses, which is updated each iteration. Also assumes description of log-likelihood takes O(n+r) auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,3,,,Numerical Analysis,Expectation%E2%80%93maximization_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Expectation%E2%80%93maximization_algorithm/monthly/20150701/20230731,12131,11917,13646,17914,20997,17606,15688,17554,20845,22852,20427,16813,14602,14508,16008,20670,24687,20646,19120,19042,23603,24370,23356,18517,17392,16834,17453,22873,27405,22051,20531,21682,24335,27007,25145,19086,17722,17086,16958,23035,27235,30801,20192,19186,24549,25963,24769,18958,17050,15957,17203,23972,25862,20937,18782,20704,20500,24052,22022,18957,16872,14753,16244,22470,23504,21714,19090,17340,21748,21949,19314,16943,15261,13957,13952,17940,20764,18157,16224,17351,19899,18749,18327,15598,13082,12810,13569,18221,19681,16501,15652,15083,18184,16412,15839,14011,11928,19184.103092783505,5.01,FALSE
Division algorithm,,51,Maximum Likelihood Parameters,1,,427,,0,1,1,O(n^3),,,[- Newton–Raphson algorithm (1685)],Newton–Raphson algorithm,1685,-,,,,1,0,6,n: 6,O(n^3),"n: number of observations in sample
r: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 5",O(n+r^2)?,"Stores current theta guess, which is updated each iteration, and requires computation of the (inverse of the) Hessian matrix. Also assumes description of log-likelihood takes O(n+r) auxiliary space.",1,0,,0,,0,,0,0,,0,0,"https://en.wikipedia.org/wiki/Newton%27s_method

https://web.mit.edu/10.001/Web/Course_Notes/NLAE/node6.html",,,,,,,,,,,1000000000,1,,1.00E+18,1,,1.00E+27,1,,3,,,Numerical Analysis,Division_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Division_algorithm/monthly/20150701/20230731,7422,7701,10341,12170,11334,10082,9791,11005,11643,10933,10342,8126,7434,8799,12202,12475,14447,9862,9880,11231,13489,10892,10054,8639,8036,8417,11579,12680,13040,9165,10151,10332,12472,11113,10666,8868,8806,8880,10731,12682,11330,8984,9394,9957,11109,10773,10007,8108,8510,8790,11561,14535,13245,9986,10601,11534,11574,12631,11557,9762,10117,9372,12826,15429,15748,12384,11781,11581,13194,12695,11236,9862,10836,9788,10827,12100,11755,10096,9621,9387,9526,8519,8630,7199,7112,6912,8423,9156,9323,12254,8578,8853,10537,8446,7422,7531,6920,10390.061855670105,5.01,FALSE
Expectation–maximization algorithm,,51,Maximum Likelihood Parameters,1,,428,,0,1,1,O(n^3),,,[https://www.jstor.org/stable/2337481 Parameter-expanded expectation maximization (PX-EM) algorithm (1998)],Parameter-expanded expectation maximization (PX-EM) algorithm,1998,https://www.jstor.org/stable/2337481,,,,0,0,6,n: 6,O(n^3),"n: number of observations in sample
r: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",O(n+r)?,"Stores current theta (+ alpha) and Z guesses, which is updated each iteration. Also assumes description of log-likelihood takes O(n+r) auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,3,,,Numerical Analysis,Expectation%E2%80%93maximization_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Expectation%E2%80%93maximization_algorithm/monthly/20150701/20230731,12131,11917,13646,17914,20997,17606,15688,17554,20845,22852,20427,16813,14602,14508,16008,20670,24687,20646,19120,19042,23603,24370,23356,18517,17392,16834,17453,22873,27405,22051,20531,21682,24335,27007,25145,19086,17722,17086,16958,23035,27235,30801,20192,19186,24549,25963,24769,18958,17050,15957,17203,23972,25862,20937,18782,20704,20500,24052,22022,18957,16872,14753,16244,22470,23504,21714,19090,17340,21748,21949,19314,16943,15261,13957,13952,17940,20764,18157,16224,17351,19899,18749,18327,15598,13082,12810,13569,18221,19681,16501,15652,15083,18184,16412,15839,14011,11928,19184.103092783505,5.01,FALSE
Expectation–maximization algorithm,,51,Maximum Likelihood Parameters,1,,429,,0,1,1,O(n^2 logn),,,[https://arxiv.org/abs/1709.06970 Expectation conditional maximization (ECM) (2017)],Expectation conditional maximization (ECM),2017,https://arxiv.org/abs/1709.06970,,,,1,0,5.01,n: 5.01,O(n^2 \log n),"n: number of observations in sample
r: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",O(n+r)?,"Stores current theta and Z guesses, which is updated each iteration. Also assumes description of log-likelihood takes O(n+r) auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,9965784.285,100.3433319,0.061679318,1.99316E+13,50171.66594,0.150919414,2.99E+19,33447777.3,0.252330781,3,,,Numerical Analysis,Expectation%E2%80%93maximization_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Expectation%E2%80%93maximization_algorithm/monthly/20150701/20230731,12131,11917,13646,17914,20997,17606,15688,17554,20845,22852,20427,16813,14602,14508,16008,20670,24687,20646,19120,19042,23603,24370,23356,18517,17392,16834,17453,22873,27405,22051,20531,21682,24335,27007,25145,19086,17722,17086,16958,23035,27235,30801,20192,19186,24549,25963,24769,18958,17050,15957,17203,23972,25862,20937,18782,20704,20500,24052,22022,18957,16872,14753,16244,22470,23504,21714,19090,17340,21748,21949,19314,16943,15261,13957,13952,17940,20764,18157,16224,17351,19899,18749,18327,15598,13082,12810,13569,18221,19681,16501,15652,15083,18184,16412,15839,14011,11928,19184.103092783505,5.01,TRUE
Expectation–maximization algorithm,,51,Maximum Likelihood Parameters,1,,430,,0,1,1,O(n^4 log^0.1.5n),,,[https://web.eecs.umich.edu/~fessler/papers/files/jour/94/web/fessler-94-sag.pdf Generalized expectation maximization (GEM) algorithm (1994)],Generalized expectation maximization (GEM) algorithm,1994,https://web.eecs.umich.edu/~fessler/papers/files/jour/94/web/fessler-94-sag.pdf,,,,0,0,7,n: 7,O(n^4 \log^{0.1}(.5n)),"n: number of observations in sample
r: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",O(n+r)?,"Stores current theta and Z guesses, which is updated each iteration. Also assumes description of log-likelihood takes O(n+r) auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,3,,,Numerical Analysis,Expectation%E2%80%93maximization_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Expectation%E2%80%93maximization_algorithm/monthly/20150701/20230731,12131,11917,13646,17914,20997,17606,15688,17554,20845,22852,20427,16813,14602,14508,16008,20670,24687,20646,19120,19042,23603,24370,23356,18517,17392,16834,17453,22873,27405,22051,20531,21682,24335,27007,25145,19086,17722,17086,16958,23035,27235,30801,20192,19186,24549,25963,24769,18958,17050,15957,17203,23972,25862,20937,18782,20704,20500,24052,22022,18957,16872,14753,16244,22470,23504,21714,19090,17340,21748,21949,19314,16943,15261,13957,13952,17940,20764,18157,16224,17351,19899,18749,18327,15598,13082,12810,13569,18221,19681,16501,15652,15083,18184,16412,15839,14011,11928,19184.103092783505,5.01,FALSE
Expectation–maximization algorithm,,51,Maximum Likelihood Parameters,1,,431,,0,1,1,O(n^3),,,[https://dl.acm.org/doi/10.1109/TIT.2002.808105 α-EM algorithm (2003)],α-EM algorithm,2003,https://dl.acm.org/doi/10.1109/TIT.2002.808105,,,,0,0,6,n: 6,O(n^3),"n: number of observations in sample
r: number of parameters + latent variables",n,,,Real RAM,words,3,"n: 3,
r: 3",O(n+r)?,"Stores current theta and Z guesses, which is updated each iteration. Also assumes description of alpha-log-likelihood takes O(n+r) auxiliary space.",1,0,,0,,0,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,3,,,Numerical Analysis,Expectation%E2%80%93maximization_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Expectation%E2%80%93maximization_algorithm/monthly/20150701/20230731,12131,11917,13646,17914,20997,17606,15688,17554,20845,22852,20427,16813,14602,14508,16008,20670,24687,20646,19120,19042,23603,24370,23356,18517,17392,16834,17453,22873,27405,22051,20531,21682,24335,27007,25145,19086,17722,17086,16958,23035,27235,30801,20192,19186,24549,25963,24769,18958,17050,15957,17203,23972,25862,20937,18782,20704,20500,24052,22022,18957,16872,14753,16244,22470,23504,21714,19090,17340,21748,21949,19314,16943,15261,13957,13952,17940,20764,18157,16224,17351,19899,18749,18327,15598,13082,12810,13569,18221,19681,16501,15652,15083,18184,16412,15839,14011,11928,19184.103092783505,5.01,FALSE
Flajolet–Martin algorithm,,52,Cardinality Estimation,2,,433,,0,1,1,O(N),Any distribution of values?,(need to read entire input),[http://algo.inria.fr/flajolet/Publications/src/FlMa85.pdf  Flajolet–Martin algorithm (1984)],Flajolet–Martin algorithm,1984,http://algo.inria.fr/flajolet/Publications/src/FlMa85.pdf,,,,0,0,3,N: 3,O(N),"N: number of values in multiset
n: cardinality of multiset (not known)",N,,,Word RAM,words,2,N: 2,O(log n),https://www.sciencedirect.com/science/article/pii/S0022000097915452,0,0,,1,,1,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,6,,,Numerical Analysis,Flajolet%E2%80%93Martin_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Flajolet%E2%80%93Martin_algorithm/monthly/20150701/20230731,176,199,184,1066,661,650,667,3608,1454,1142,1149,591,545,641,623,756,972,946,764,666,821,917,1814,682,523,468,574,785,802,709,571,606,875,957,1156,577,473,539,528,846,889,590,576,742,1102,1184,1075,581,571,544,646,878,1108,744,617,847,920,1038,717,693,603,543,894,875,1027,1168,708,900,764,819,1430,1356,2138,682,499,741,732,657,452,662,830,1101,1039,864,648,575,646,993,985,962,697,563,832,1133,974,899,991,836.3608247,3,TRUE
HyperLogLog,,52,Cardinality Estimation,2,,434,,0,1,1,O(N),Any distribution of values?,(need to read entire input),[http://algo.inria.fr/flajolet/Publications/DuFl03-LNCS.pdf LogLog algorithm (2003)],LogLog algorithm,2003,http://algo.inria.fr/flajolet/Publications/DuFl03-LNCS.pdf,,,,0,0,3,N: 3,O(N),"N: number of values in multiset
n: cardinality of multiset (not known)",N,,,Word RAM,words,1.99,N: 1.99,O(log(log(n))),http://algo.inria.fr/flajolet/Publications/DuFl03-LNCS.pdf,0,1,,1,,1,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,6,,,Numerical Analysis,HyperLogLog,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/HyperLogLog/monthly/20150701/20230731,4522,3768,5078,4676,4121,3958,3912,4266,4880,5153,4993,4263,3723,4448,4079,4313,4828,4662,4594,4820,5198,4698,7537,8610,5967,6075,8229,7655,5783,5263,6283,5235,6229,5782,6733,5773,5303,5452,5795,7341,6304,5678,5964,6778,7246,6645,6537,5626,5621,5974,5738,6986,6912,5353,6128,6349,5850,6766,6205,5786,6121,5344,5537,5905,5569,8209,5991,5595,7553,6243,6042,5547,5721,5586,5445,5912,5371,5500,5715,5181,6224,5698,5952,5691,8698,6816,5629,5534,6009,6264,7215,6407,6109,5402,5929,7694,14931,5904.4639175257735,3,TRUE
HyperLogLog,,52,Cardinality Estimation,2,,435,,0,1,1,O(N),Any distribution of values?,(need to read entire input),[http://algo.inria.fr/flajolet/Publications/FlFuGaMe07.pdf HyperLogLog algorithm (2007)],HyperLogLog algorithm,2007,http://algo.inria.fr/flajolet/Publications/FlFuGaMe07.pdf,,,,0,0,3,N: 3,O(N),"N: number of values in multiset
n: cardinality of multiset (not known)
eps: approximation parameter",N,,,Word RAM,words,2,N: 2,O(eps^{-2}*log(log(n)))+log(n)),https://oertl.github.io/hyperloglog-sketch-estimation-paper/paper/paper.pdf,0,0,,1,,1,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,6,,,Numerical Analysis,HyperLogLog,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/HyperLogLog/monthly/20150701/20230731,4522,3768,5078,4676,4121,3958,3912,4266,4880,5153,4993,4263,3723,4448,4079,4313,4828,4662,4594,4820,5198,4698,7537,8610,5967,6075,8229,7655,5783,5263,6283,5235,6229,5782,6733,5773,5303,5452,5795,7341,6304,5678,5964,6778,7246,6645,6537,5626,5621,5974,5738,6986,6912,5353,6128,6349,5850,6766,6205,5786,6121,5344,5537,5905,5569,8209,5991,5595,7553,6243,6042,5547,5721,5586,5445,5912,5371,5500,5715,5181,6224,5698,5952,5691,8698,6816,5629,5534,6009,6264,7215,6407,6109,5402,5929,7694,14931,5904.4639175257735,3,TRUE
HyperLogLog,,52,Cardinality Estimation,2,,436,,0,1,1,O(N),Any distribution of values?,(need to read entire input),[https://static.googleusercontent.com/media/research.google.com/en//pubs/archive/40671.pdf HyperLogLog++ (2014)],HyperLogLog++,2014,https://static.googleusercontent.com/media/research.google.com/en//pubs/archive/40671.pdf,,,,1,0,3,N: 3,O(N),"N: number of values in multiset
n: cardinality of multiset (not known)
eps: approximation parameter",N,,,Word RAM,words,2,N: 2,O(eps^{-2}*log(log(n)))+log(n)),(see hyperloglog?),0,0,,1,,1,,0,0,,0,0,,,,,,,,,,,,5.623413252,177.827941,,31.6227766,31622.7766,,177.827941,5623413.252,,6,,,Numerical Analysis,HyperLogLog,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/HyperLogLog/monthly/20150701/20230731,4522,3768,5078,4676,4121,3958,3912,4266,4880,5153,4993,4263,3723,4448,4079,4313,4828,4662,4594,4820,5198,4698,7537,8610,5967,6075,8229,7655,5783,5263,6283,5235,6229,5782,6733,5773,5303,5452,5795,7341,6304,5678,5964,6778,7246,6645,6537,5626,5621,5974,5738,6986,6912,5353,6128,6349,5850,6766,6205,5786,6121,5344,5537,5905,5569,8209,5991,5595,7553,6243,6042,5547,5721,5586,5445,5912,5371,5500,5715,5181,6224,5698,5952,5691,8698,6816,5629,5534,6009,6264,7215,6407,6109,5402,5929,7694,14931,5904.4639175257735,3,TRUE
Count-distinct problem,,52,Cardinality Estimation,2,streaming,438,,0,1,1,O(N),Any distribution of values?,(need to read entire input),[ Bottom-m sketches streaming algorithm (1980)],Bottom-m sketches streaming algorithm,1980,,,,,0,0,3,N: 3,O(N),"N: number of values in multiset
n: cardinality of multiset (not known)
m: size of sketch",N,,,Word RAM,words,3,"m: 3,
N: 3",O(m),only keep track of m minimum values. also assuming hash function requires O(1) space,1,0,,1,,1,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,6,,,Numerical Analysis,Count-distinct_problem,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Count-distinct_problem/monthly/20150701/20230731,742,659,800,826,842,886,858,899,955,920,981,754,706,806,847,904,1029,900,992,1077,1199,870,2515,1633,1027,948,1079,1378,1164,974,1094,1050,1377,1180,1371,1098,1039,1099,1182,1319,1259,1413,1175,1294,1319,1346,1287,1099,1046,1055,1207,1541,1538,1222,1458,1289,1355,1502,1406,1354,1242,1179,1323,1662,1500,1464,1231,1156,1469,1166,1104,1061,1179,959,916,1197,1181,1174,850,933,1015,980,1134,911,981,854,796,996,882,984,906,811,990,899,918,1170,1542,1122.2577319587629,3,TRUE
Chaitin's algorithm,,53,Register Allocation,1,Global Register Allocation,439,RIG coloring,,1,1,O(n^2),,,[https://dl.acm.org/doi/10.1145/872726.806984 Chaitin's Algorithm (1981)],Chaitin's Algorithm,1981,https://dl.acm.org/doi/10.1145/872726.806984,,,,1,0,5,n: 5,O(n^2),$n$: number of live ranges (the number of candidates to reside in registers),n,,,Word RAM,words,5,n: 5,$O(n^2)$,Derived: this algorithm uses both an adjacency matrix (called the bit matrix) and adjacency lists (called the adjacency vectors),1,0,,0,,0,,0,0,,0,0,,,,,,1000000,,1E+12,,1e+18,,1000000,1,,1E+12,1,,1.00E+18,1,,4,,,Operating Systems,Chaitin%27s_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Chaitin%27s_algorithm/monthly/20150701/20230731,161,141,133,162,172,233,165,172,176,186,189,159,103,86,147,139,162,194,183,137,215,177,212,162,91,93,137,140,172,168,176,167,139,185,198,147,128,122,121,118,160,188,194,170,205,290,170,115,137,126,115,171,163,186,208,161,167,294,179,147,178,163,106,133,173,120,171,122,171,204,178,142,166,120,107,126,179,206,159,158,166,336,237,157,138,150,157,160,262,208,153,191,252,319,226,200,178,168.9278350515464,3,FALSE
Register allocation,,53,Register Allocation,2,Global Register Allocation,441,Greedy assignment,,1,1,O(n),,,"[http://web.cs.ucla.edu/~palsberg/course/cs132/linearscan.pdf Linear Scan, Poletto & Sarkar (1999)]","Linear Scan, Poletto & Sarkar",1999,http://web.cs.ucla.edu/~palsberg/course/cs132/linearscan.pdf,,,,1,4->6,3,n: 3,O(n),"$n$: number of live ranges (the number of candidates to reside in registers)
$r$: number of registers available",n,,,Word RAM,words,1,"r: 3,
n: 1",$O(r)$,"Derived: given the live ranges, the only auxiliary data structure is an ""active"" list that contains the active live ranges and this has length at most $r$",1,0,,0,,0,,1,0,,0,0,,,,,,1,1.15443469,1,3.641588834,1,9,1000,1000,0.467799268,1000000,1000000,1.15443469,1000000000,1000000000,2.16227766,4,,,Operating Systems,Register_allocation,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Register_allocation/monthly/20150701/20230731,2557,3087,2939,3297,3760,3589,3180,3256,3406,3309,3464,2671,2167,2632,2539,2879,3958,3859,2836,2500,3135,3208,3544,2305,2041,2114,2708,3179,4354,3131,3156,2512,3138,3151,3551,2508,2467,2413,2533,2555,3255,3188,3175,2603,3237,3869,4069,2301,2558,2288,2516,3260,3854,3273,3022,2964,2925,4510,3473,2909,2613,2726,2717,3971,3305,3638,3703,2935,3173,3143,3525,3064,3209,2565,2525,2803,2880,2965,2998,2711,2737,2942,2855,3020,2616,2404,2074,2459,2911,2857,2422,2841,2994,2746,3271,2808,2513,2994.597938,3,TRUE
Fortune's algorithm,O(n*log(n)),54,Voronoi Diagrams,1,Voronoi Diagrams,445,,,1,1,O(nlogn),,,[http://www.wias-berlin.de/people/si/course/files/Fortune87-SweepLine-Voronoi.pdf Fortune's algorithm (1986)],Fortune's algorithm,1986,http://www.wias-berlin.de/people/si/course/files/Fortune87-SweepLine-Voronoi.pdf,,,,0,0,4,n: 4,O(n \log n),n: number of points,n,,,Word/Real RAM,words,3,n: 3,O(n),https://www.wias-berlin.de/people/si/course/files/Fortune87-SweepLine-Voronoi.pdf,0,1,,0,,0,,0,0,,0,0,,,,,,,,,,,,9965,,,,,,,,,5,,,Combinatorics,Fortune%27s_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Fortune%27s_algorithm/monthly/20150701/20230731,2783,2414,3045,2904,3095,2892,3312,3163,3236,3176,3109,2826,2452,2991,2640,2940,3374,3091,2970,2673,3042,2943,3510,2815,2820,2659,2617,3034,3048,2614,3337,2762,2872,3025,3307,2755,2722,2430,2660,3081,3679,3968,2877,2439,2704,2625,2633,2412,2376,2032,2113,2571,2460,2062,2133,1944,2027,3044,2438,2111,1847,1650,1693,2166,2245,2131,2014,1797,2261,2217,2279,1835,1923,1747,1918,2197,2200,1927,1830,2052,1963,1873,1909,1864,1697,1788,1638,1703,2257,1994,2142,1704,2087,1764,1816,1891,1652,2468.639175257732,4,TRUE
Linde–Buzo–Gray algorithm,,54,Voronoi Diagrams,0.001,,446,,,1,1,O(nlogn),,,[https://ieeexplore.ieee.org/document/1094577/ Linde–Buzo–Gray algorithm (1980)],Linde–Buzo–Gray algorithm,1980,https://ieeexplore.ieee.org/document/1094577/,,,,1,0,4,n: 4,O(n \log n),n: number of points,n,,,Word/Real RAM,words,#VALUE!,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,,,,9965,1,,19931568.57,1,,29897352854,1,,5,,,Combinatorics,Linde%E2%80%93Buzo%E2%80%93Gray_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Linde%E2%80%93Buzo%E2%80%93Gray_algorithm/monthly/20150701/20230731,602,522,508,739,889,757,680,698,726,994,898,716,575,548,550,886,897,807,760,707,777,998,1301,721,576,444,528,656,1058,713,803,630,865,1168,1469,618,518,484,549,645,730,769,574,479,617,821,946,579,475,405,384,499,624,530,569,522,517,708,676,572,388,352,383,443,371,407,404,293,429,449,333,451,909,829,285,303,358,383,407,326,333,349,539,421,261,270,236,295,404,273,280,278,386,293,420,428,292,579.7628865979382,4,TRUE
Bowyer–Watson algorithm,O(n*log(n)),54,Voronoi Diagrams,1,Voronoi Diagrams,447,,,1,1,O(nlogn),,,[https://academic.oup.com/comjnl/article/24/2/167/338200 Bowyer–Watson algorithm (1981)],Bowyer–Watson algorithm,1981,https://academic.oup.com/comjnl/article/24/2/167/338200,,,,0,0,4,n: 4,O(n \log n),n: number of points,n,,,Word/Real RAM,words,3,n: 3,O(n),"Computes the Delaunay triangulation first (O(n) space), then uses that to generate the Voronoi diagram",1,0,,0,,0,,0,0,,0,0,https://academic.oup.com/comjnl/article/24/2/162/338193,,,,,,,,,,,9965,,,,,,,,,5,,,Combinatorics,Bowyer%E2%80%93Watson_algorithm,https://wikimedia.org/api/rest_v1/metrics/pageviews/per-article/en.wikipedia.org/all-access/user/Bowyer%E2%80%93Watson_algorithm/monthly/20150701/20230731,718,697,780,873,870,991,870,983,922,989,1042,830,817,853,911,1086,1089,995,1102,942,1148,1109,1170,947,876,789,916,1059,1160,1080,1046,1020,1165,1168,1269,1183,1050,921,1034,1190,1264,1307,1145,1014,1406,1346,1343,1091,1123,1057,1092,1303,1345,1109,1164,1130,1354,1395,1463,1265,1141,989,1076,1259,1266,1419,1225,1037,1388,1347,1419,1277,1028,1005,1126,1092,1303,1173,1291,1084,1481,1452,1925,1473,1221,1251,1334,1538,1615,1507,1705,1477,2203,1785,1917,1500,1591,1188.618556701031,4,TRUE
